,Lagrangian mass,Radius,Density,Temperature,Pressure,Luminosity,E generation rate,Opacity,Adiabatic temperature gradient,Actual temperature gradient,Energy transport
375,5.2469255864299054e+32,128347850355.93422,1.7950458461962049,3942765.1860954408,957063716814415.8,1.0886108809506792e+31,0.0005695837347530917,2.786654668396473,0.4,0.4,c
376,5.303160167096259e+32,129069527873.68929,1.7884548188445202,3942090.167436792,953388254283719.4,1.0897485714408527e+31,0.0005668355590299936,2.7921314977948684,0.4,0.4,c
377,5.3599974489083845e+32,129794646178.98776,1.781784127945763,3941422.7609237544,949673399522597.8,1.0908910874311602e+31,0.0005640741309335428,2.7976122211920944,0.4,0.4,c
378,5.41744389139104e+32,130523218515.01503,1.7750330230252065,3940762.8689237926,945918730339868.4,1.0920384793636193e+31,0.0005612991062462295,2.8030968561049123,0.4,0.4,c
379,5.475506023300016e+32,131255258170.64473,1.7682007442597303,3940110.395136662,942123820019441.9,1.093190797941411e+31,0.0005585101403214869,2.8085854199040643,0.4,0.4,c
380,5.53419044336359e+32,131990778480.60548,1.7612865223933083,3939465.244575982,938288237271863.6,1.0943480941335e+31,0.0005557068880298947,2.8140779298159218,0.4,0.4,c
381,5.593503821032734e+32,132729792825.64766,1.7542895786513266,3938827.3235510485,934411546185278.8,1.09551041917926e+31,0.0005528890037058455,2.8195744029241228,0.4,0.4,c
382,5.6534528972393674e+32,133472314632.7104,1.7472091246538475,3938196.5396488747,930493306175873.6,1.0966778245931048e+31,0.000550056141094643,2.825074856171204,0.4,0.4,c
383,5.714044485161916e+32,134218357375.0888,1.740044362327886,3937572.801716467,926533071937839.4,1.0978503621691255e+31,0.0005472079533001107,2.8305793063602196,0.4,0.4,c
384,5.7752854709998925e+32,134967934572.60126,1.7327944838185019,3936956.0198433287,922530393392745.9,1.0990280839857352e+31,0.000544344092732594,2.8360877701563596,0.4,0.4,c
385,5.837182814756799e+32,135721059791.75699,1.725458671398779,3936346.105344192,918484815638370.6,1.1002110424103222e+31,0.0005414642110573799,2.841600264088557,0.4,0.4,c
386,5.8997435510304646e+32,136477746645.92384,1.7180360973788198,3935742.9707419723,914395878897043.8,1.101399290103911e+31,0.0005385679591436194,2.847116804551078,0.4,0.4,c
387,5.9629747898132814e+32,137238008795.49625,1.7105259240134267,3935146.529750949,910263118463344.2,1.102592880025833e+31,0.0005356549870135542,2.852637407805114,0.4,0.4,c
388,6.026883717299586e+32,138001859948.06342,1.7029273034088304,3934556.697260163,906086064651330.2,1.1037918654384088e+31,0.0005327249437922602,2.858162089980363,0.4,0.4,c
389,6.0914775967026475e+32,138769313858.57782,1.695239377428146,3933973.389317037,901864242741141.1,1.1049962999116386e+31,0.0005297774776577043,2.8636908670765866,0.4,0.4,c
390,6.15676376908043e+32,139540384329.5238,1.6874612775956674,3933396.5231112107,897597172925025.2,1.1062062373279073e+31,0.0005268122357912326,2.869223754965172,0.4,0.4,c
391,6.222749654169304e+32,140315085211.08655,1.6795921250000996,3932826.0169585873,893284370252849.6,1.1074217318867e+31,0.0005238288643284594,2.874760769390689,0.4,0.4,c
392,6.2894427512275884e+32,141093430401.3213,1.6716310301964936,3932261.7902855976,888925344576967.2,1.1086428381093317e+31,0.0005208270083105144,2.8803019259724136,0.4,0.4,c
393,6.3568506398881496e+32,141875433846.32278,1.6635770931069804,3931703.7636136687,884519600496489.2,1.1098696108436903e+31,0.0005178063116356458,2.8858472402058615,0.4,0.4,c
394,6.4249809810192085e+32,142661109540.39502,1.65542940292041,3931151.858543906,880066637301025.1,1.111102105268994e+31,0.0005147664170112557,2.8913967274643007,0.4,0.4,c
395,6.493841517595294e+32,143450471526.22128,1.6471870379906546,3930605.997741974,875565948913756.6,1.112340376900564e+31,0.0005117069659062479,2.896950403000256,0.4,0.4,c
396,6.56344007557755e+32,144243533895.03452,1.638849065733671,3930066.1049231873,871017023833901.0,1.1135844815946144e+31,0.0005086275985037377,2.90250828194701,0.4,0.4,c
397,6.633784564802521e+32,145040310786.78787,1.6304145425234366,3929532.1048377985,866419345078621.2,1.1148344755530565e+31,0.0005055279536541673,2.908070379320068,0.4,0.4,c
398,6.704882979881407e+32,145840816390.3258,1.621882513586505,3929003.923256486,861772390124250.9,1.1160904153283215e+31,0.0005024076688287438,2.913636710018653,0.4,0.4,c
399,6.776743401108983e+32,146645064943.55524,1.6132520128952847,3928481.48695604,857075630846886.2,1.117352357828202e+31,0.000499266380073209,2.919207288827139,0.4,0.4,c
400,6.849373995381264e+32,147453070733.61722,1.6045220630601555,3927964.72370524,852328533462410.1,1.118620360320711e+31,0.0004961037219620176,2.9247821304165162,0.4,0.4,c
401,6.92278301712399e+32,148264848097.05884,1.595691675220163,3927453.5622509294,847530558465805.0,1.11989448043896e+31,0.0004929193275528332,2.930361249345822,0.4,0.4,c
402,6.996978809231079e+32,149080411420.00552,1.586759848932395,3926947.932304276,842681160569816.5,1.121174776186059e+31,0.0004897128283413581,2.9359446600635595,0.4,0.4,c
403,7.071969804012119e+32,149899775138.3338,1.5777255720601646,3926447.764527223,837779788643026.0,1.1224613059400342e+31,0.000486483854216569,2.9415323769091155,0.4,0.4,c
404,7.147764524151025e+32,150722953737.84415,1.5685878206597208,3925952.9905191245,832825885647193.1,1.123754128458771e+31,0.0004832320334162509,2.9471244141141617,0.4,0.4,c
405,7.224371583674993e+32,151549961754.43448,1.559345558865608,3925463.5428035664,827818888573925.0,1.1250533028849747e+31,0.00047995699248291006,2.952720785804037,0.4,0.4,c
406,7.301799688932782e+32,152380813774.2739,1.5499977387747885,3924979.354815368,822758228380736.0,1.1263588887511572e+31,0.0004766583562200538,2.958321505999125,0.4,0.4,c
407,7.380057639584528e+32,153215524433.97678,1.540543300329253,3924500.3608877626,817643329926354.6,1.1276709459846456e+31,0.00047333574764880985,2.9639265886162196,0.4,0.4,c
408,7.459154329602184e+32,154054108420.7774,1.530981171197239,3924026.496239756,812473611905334.5,1.1289895349126148e+31,0.0004699887879649108,2.9695360474698735,0.4,0.4,c
409,7.539098748279476e+32,154896580472.70486,1.5213102666531848,3923557.69696366,807248486782044.0,1.1303147162671456e+31,0.0004666170964960811,2.975149896273743,0.4,0.4,c
410,7.619899981254497e+32,155742955378.75842,1.5115294894560407,3923093.9000128,801967360723830.5,1.1316465511903068e+31,0.0004632202906597471,2.980768148641906,0.4,0.4,c
411,7.701567211541436e+32,156593247979.08325,1.5016377297263657,3922635.043189392,796629633533586.2,1.1329851012392643e+31,0.00045979798592118396,2.9863908180901864,0.4,0.4,c
412,7.784109720574575e+32,157447473165.14667,1.4916338648218261,3922181.0651325886,791234698581513.6,1.134330428391417e+31,0.00045634979575201576,2.992017918037443,0.4,0.4,c
413,7.867536889263513e+32,158305645879.91467,1.4815167592112242,3921731.905306694,785781942736155.8,1.1356825950495588e+31,0.0004528753315891132,2.9976494618068794,0.4,0.4,c
414,7.951858199058538e+32,159167781118.02917,1.4712852643471843,3921287.5039895414,780270746294764.4,1.1370416640470696e+31,0.00044937420279395437,3.0032854626273027,0.4,0.4,c
415,8.037083233028561e+32,160033893925.9853,1.4609382185372113,3920847.8022610336,774700482912846.6,1.1384076986531343e+31,0.0004458460166123463,3.0089259336344005,0.4,0.4,c
416,8.123221676950626e+32,160903999402.30942,1.450474446813227,3920412.741991845,769070519532954.1,1.1397807625779916e+31,0.0004422903781345928,3.0145708878719857,0.4,0.4,c
417,8.21028332040991e+32,161778112697.7376,1.4398927607997352,3919982.265832282,763380216312788.5,1.1411609199782118e+31,0.00043870689025615755,3.0202203382932415,0.4,0.4,c
418,8.298278057912684e+32,162656249015.39447,1.4291919585802957,3919556.3172013005,757628926552458.1,1.142548235462006e+31,0.00043509515363874564,3.0258742977619555,0.4,0.4,c
419,8.38721589001124e+32,163538423610.97244,1.4183708245624413,3919134.840275675,751815996620953.2,1.1439427740945658e+31,0.00043145476667186223,3.031532779053727,0.4,0.4,c
420,8.477106924439628e+32,164424651792.91168,1.4074281293411752,3918717.7799793263,745940765881914.5,1.1453446014034353e+31,0.0004277853254349303,3.037195794857176,0.4,0.4,c
421,8.567961377262795e+32,165314948922.58038,1.3963626295607294,3918305.081972794,740002566618525.6,1.1467537833839148e+31,0.00042408642365987477,3.042863357775131,0.4,0.4,c
422,8.659789574038066e+32,166209330414.45544,1.385173067774716,3917896.6926428615,734000723957599.4,1.1481703865044989e+31,0.000420357652694261,3.048535480325813,0.4,0.4,c
423,8.75260195098779e+32,167107811736.3039,1.3738581723048209,3917492.5590923256,727934555792934.5,1.1495944777123463e+31,0.0004165986014650468,3.054212174944001,0.4,0.4,c
424,8.846409056185835e+32,168010408409.36462,1.3624166570976965,3917092.629129913,721803372707764.5,1.151026124438787e+31,0.0004128088564428831,3.059893453982191,0.4,0.4,c
425,8.941221550756801e+32,168917136008.53067,1.3508472215802116,3916696.8512603384,715606477896380.8,1.1524653946048611e+31,0.0004089880016070487,3.0655793297117317,0.4,0.4,c
426,9.037050210086785e+32,169828010162.53207,1.3391485505131824,3916305.174674504,709343167084993.9,1.1539123566268955e+31,0.0004051356184110938,3.0712698143239687,0.4,0.4,c
427,9.133905925048431e+32,170743046554.11923,1.3273193138432673,3915917.5492398385,703012728451667.5,1.1553670794221168e+31,0.0004012512857491296,3.0769649199313465,0.4,0.4,c
428,9.23179970323912e+32,171662260920.2466,1.315358166553149,3915533.925490774,696614442545388.6,1.1568296324143e+31,0.00039733457992284423,3.0826646585685333,0.4,0.4,c
429,9.330742670231082e+32,172585669052.25735,1.3032637485101688,3915154.254619359,690147582204361.1,1.1583000855394559e+31,0.00039338507460935906,3.0883690421935115,0.4,0.4,c
430,9.430746070836256e+32,173513286796.06805,1.2910346843130558,3914778.488466001,683611412473335.6,1.1597785092515564e+31,0.0003894023408298433,3.094078082688656,0.4,0.4,c
431,9.531821270384719e+32,174445130052.3543,1.2786695831368986,3914406.5795103484,677005190520050.1,1.1612649745282986e+31,0.000385385946919011,3.099791791861809,0.4,0.4,c
432,9.63397975601543e+32,175381214776.73672,1.2661670385765191,3914038.480862296,670328165550868.1,1.1627595528769087e+31,0.00038133545849557674,3.1055101814473516,0.4,0.4,c
433,9.737233137982193e+32,176321556979.96747,1.2535256284878844,3913674.146253123,663579578725421.8,1.1642623163399864e+31,0.00037725043843365704,3.1112332631072404,0.4,0.4,c
434,9.841593150973634e+32,177266172728.11743,1.2407439148277042,3913313.5300267553,656758663070336.1,1.1657733375013888e+31,0.00037313044683520593,3.116961048432047,0.4,0.4,c
435,9.947071655445893e+32,178215078142.764,1.2278204434913889,3912956.587131155,649864643392127.6,1.1672926894921575e+31,0.0003689750410036229,3.122693548941992,0.4,0.4,c
436,1.0053680638971026e+33,179168289401.17926,1.2147537441489735,3912603.273109832,642896736189070.4,1.1688204459964877e+31,0.00036478377541849177,3.1284307760879506,0.4,0.4,c
437,1.0161432217599885e+33,180125822736.51883,1.2015423300791852,3912253.544093476,635854149562119.0,1.1703566812577385e+31,0.0003605562017115786,3.134172741252468,0.4,0.4,c
438,1.0270338637237947e+33,181087694438.0114,1.1881846980018302,3911907.356791713,628736083124985.4,1.1719014700844894e+31,0.0003562918686442715,3.1399194557507393,0.4,0.4,c
439,1.0380412275038382e+33,182053920851.1487,1.1746793279079677,3911564.6684849733,621541727913086.4,1.1734548878566382e+31,0.0003519903220863507,3.1456709308315998,0.4,0.4,c
440,1.0491665640807542e+33,183024518377.8762,1.1610246828884805,3911225.437016483,614270266291682.9,1.1750170105315456e+31,0.0003476511049964308,3.151427177678496,0.4,0.4,c
441,1.0604111378427185e+33,183999503476.78412,1.1472192089604916,3910889.6207843656,606920871862921.9,1.176587914650225e+31,0.0003432737574040024,3.1571882074104365,0.4,0.4,c
442,1.0717762267291974e+33,184978892663.29956,1.1332613348918203,3910557.1787338606,599492709371881.8,1.1781676773435776e+31,0.0003388578163932667,3.162954031082949,0.4,0.4,c
443,1.0832631223760807e+33,185962702509.8787,1.119149472023655,3910228.070349651,591984934611714.1,1.1797563763386762e+31,0.00033440281608897415,3.168724659689022,0.4,0.4,c
444,1.0948731302625272e+33,186950949646.19998,1.1048820140910274,3909902.2556483033,584396694327664.0,1.181354089965094e+31,0.0003299082876442649,3.174500104160016,0.4,0.4,c
445,1.1066075698593853e+33,187943650759.35767,1.0904573370412693,3909579.695170817,576727126120063.6,1.182960897161284e+31,0.00032537375923077423,3.180280375366599,0.4,0.4,c
446,1.1184677747790432e+33,188940822594.05627,1.0758737988506244,3909260.349975277,568975358346388.9,1.184576877481006e+31,0.0003207987560312189,3.1860654841196387,0.4,0.4,c
447,1.1304550929270462e+33,189942481952.80536,1.0611297393386008,3908944.181629618,561140510022162.4,1.1862021110998037e+31,0.0003161828002345292,3.1918554411711058,0.4,0.4,c
448,1.1425708866553406e+33,190948645696.11514,1.0462234799802397,3908631.152204489,553221690720793.1,1.1878366788215312e+31,0.0003115254110338416,3.1976502572149546,0.4,0.4,c
449,1.1548165329169956e+33,191959330742.69272,1.0311533237164792,3908321.22426622,545218000472449.44,1.1894806620849323e+31,0.0003068261046276279,3.2034499428880068,0.4,0.4,c
450,1.1671934234227452e+33,192974554069.6389,1.015917554762199,3908014.360869895,537128529661742.75,1.1911341429702695e+31,0.0003020843942240908,3.209254508770808,0.4,0.4,c
451,1.179702964799215e+33,193994332712.64557,1.000514438412102,3907710.525552521,528952358924310.25,1.1927972042060065e+31,0.0002972997900492105,3.2150639653884796,0.4,0.4,c
452,1.1923465787486701e+33,195018683766.1941,0.9849422208446466,3907409.6823262945,520688559042402.3,1.1944699291755433e+31,0.0002924717993588097,3.220878323211576,0.4,0.4,c
453,1.2051257022106462e+33,196047624383.75385,0.9691991289235761,3907111.7956719687,512336190839240.4,1.1961524019240057e+31,0.0002875999264548705,3.226697592656911,0.4,0.4,c
454,1.2180417875253175e+33,197081171777.9818,0.9532833699972272,3906816.8305323147,503894305072238.4,1.1978447071650883e+31,0.00028268367270656937,3.232521784088382,0.4,0.4,c
455,1.2310963025984363e+33,198119343220.9227,0.9371931316958213,3906524.752305677,495361942325196.7,1.199546930287954e+31,0.00027772253657654697,3.2383509078177943,0.4,0.4,c
456,1.2442907310682175e+33,199162156044.20975,0.9209265817262816,3906235.526839623,486738132899225.75,1.2012591573641876e+31,0.0002727160136527641,3.2441849741056563,0.4,0.4,c
457,1.2576265724740152e+33,200209627639.26617,0.9044818676647577,3905949.120424683,478021896702497.44,1.2029814751548084e+31,0.00026766359668658834,3.250023993161982,0.4,0.4,c
458,1.2711053424266228e+33,201261775457.50735,0.8878571167470753,3905665.4997881814,469212243138935.0,1.204713971117338e+31,0.00026256477563777635,3.2558679751470785,0.4,0.4,c
459,1.2847285727805811e+33,202318617010.54367,0.8710504356566283,3905384.6320881564,460308170995591.56,1.206456733412927e+31,0.00025741903772694824,3.2617169301723186,0.4,0.4,c
460,1.2984978118083363e+33,203380169870.384,0.8540599103099099,3905106.484907369,451308668328816.8,1.2082098509135415e+31,0.0002522258674963995,3.2675708683009126,0.4,0.4,c
461,1.312414624376054e+33,204446451669.64005,0.8368836056399295,3904831.026247397,442212712349343.9,1.2099734132092076e+31,0.0002469847468802197,3.273429799548667,0.4,0.4,c
462,1.326480592121633e+33,205517480101.73114,0.819519565376833,3904558.224522815,433019269305936.44,1.211747510615317e+31,0.00024169515528456645,3.279293733884738,0.4,0.4,c
463,1.3406973136343107e+33,206593272921.09003,0.8019658118264867,3904288.048555459,423727294367995.2,1.213532234179994e+31,0.00023635656967947277,3.285162681232365,0.4,0.4,c
464,1.3550664046364024e+33,207673847943.36902,0.78422034564635,3904020.467568773,414335731506770.4,1.2153276756915234e+31,0.00023096846470331184,3.291036651469608,0.4,0.4,c
465,1.369589498166997e+33,208759223045.6472,0.7662811456188572,3903755.451182237,404843513375293.7,1.217133927685842e+31,0.00022553031278153374,3.29691565443007,0.4,0.4,c
466,1.3842682447674166e+33,209849416166.6381,0.748146168422548,3903492.9694058783,395249561187157.44,1.218951083454092e+31,0.00022004158426148772,3.3027996999036136,0.4,0.4,c
467,1.3991043126688656e+33,210944445306.89825,0.7298133484004192,3903232.992634859,385552784593862.5,1.2207792370502412e+31,0.00021450174756520047,3.308688797637063,0.4,0.4,c
468,1.4140993879820936e+33,212044328529.03635,0.7112805973257139,3902975.491644142,375752081560848.44,1.2226184832987643e+31,0.00020891026936253434,3.3145829573348986,0.4,0.4,c
469,1.4292551748888845e+33,213149083957.9232,0.6925458041653839,3902720.4375832365,365846338242330.44,1.2244689178023933e+31,0.00020326661476751808,3.3204821886599647,0.4,0.4,c
470,1.444573395835802e+33,214258729780.9024,0.6736068348406863,3902467.8019710165,355834428854658.56,1.2263306369499327e+31,0.00019757024756091133,3.326386501234122,0.4,0.4,c
471,1.4600557917300175e+33,215373284248.00177,0.6544615319851373,3902217.556690617,345715215548317.1,1.2282037379241418e+31,0.0001918206304428216,3.3322959046389453,0.4,0.4,c
472,1.4757041221370214e+33,216492765672.14548,0.6351077147000633,3901969.6739844014,335487548278689.94,1.2300883187096859e+31,0.00018601722531989603,3.3382104084163684,0.4,0.4,c
473,1.4915201654806666e+33,217617192429.36697,0.6155431783071982,3901724.126449004,325150264675301.94,1.2319844781011555e+31,0.0001801594936322333,3.3441300220693546,0.4,0.4,c
474,1.5075057192453588e+33,218746582959.02255,0.5957656940985488,3901480.887030441,314702189909652.44,1.233892315711156e+31,0.0001742468967263914,3.350054755062537,0.4,0.4,c
475,1.5236626001801947e+33,219880955764.00586,0.5757730090837848,3901239.9290192956,304142136561777.3,1.2358119319784671e+31,0.0001682788962822014,3.355984616822865,0.4,0.4,c
476,1.5399926445055056e+33,221020329410.96298,0.5555628457345744,3901001.226045971,293468904485232.75,1.2377434281762737e+31,0.0001622549548024533,3.361919616740232,0.4,0.4,c
477,1.5564977081216183e+33,222164722530.5084,0.535132896900021,3900764.786966174,282681280670629.4,1.239686906420469e+31,0.00015617454378834245,3.367859752273451,0.4,0.4,c
478,1.573179666819629e+33,223314153829.80865,0.5144808347778407,3900530.593392072,271778039107845.75,1.2416424697704273e+31,0.00015003712980801931,3.3738050302562708,0.4,0.4,c
479,1.590040416494658e+33,224468642082.89615,0.4936043074506383,3900298.6191328876,260757940646615.88,1.2436102221666121e+31,0.0001438421803222158,3.3797554602640596,0.4,0.4,c
480,1.607081873361396e+33,225628206127.9654,0.47250093740793175,3900068.8383332496,249619732855614.06,1.2455902684178916e+31,0.00013758916648180618,3.385711051831026,0.4,0.4,c
481,1.6243059741717275e+33,226792864867.6062,0.45116832127658196,3899841.225468563,238362149880174.56,1.2475827142101462e+31,0.00013127756416622967,3.3916718144509796,0.4,0.4,c
482,1.641714676434915e+33,227962637269.03674,0.4296040295479728,3899615.755340445,226983912298328.75,1.2495876661149547e+31,0.00012490685521124304,3.3976377575780683,0.4,0.4,c
483,1.6593099586401526e+33,229137542364.33725,0.40780560630216844,3899392.4030722273,215483726975283.34,1.251605231598357e+31,0.00011847652887154509,3.4036088906275115,0.4,0.4,c
484,1.6770938204812585e+33,230317599250.68408,0.3857705689293284,3899171.144104523,203860286916484.03,1.2536355190296957e+31,0.00011198608357813405,3.4095852229763177,0.4,0.4,c
485,1.6950682830840188e+33,231502827090.5842,0.3634964078477431,3898951.954190856,192112271118930.44,1.255678637690536e+31,0.00010543502906996804,3.415566763964005,0.4,0.4,c
486,1.7132353892359706e+33,232693245112.11002,0.3409805862187308,3898734.8093933538,180238344420869.34,1.2577346977836675e+31,9.882288900821456e-05,3.4215535228932845,0.4,0.4,c
487,1.7315972036183992e+33,233888872609.13477,0.31822053965866437,3898519.6860785033,168237157350006.4,1.2598038104421845e+31,9.214920422276835e-05,3.427545509030761,0.4,0.4,c
488,1.7501558130410683e+33,235089728941.56833,0.2952136759474604,3898306.5609129644,156107345969886.2,1.2618860877386512e+31,8.541353680214332e-05,3.4335427316075964,0.4,0.4,c
489,1.7689133266794714e+33,236295833535.5934,0.27195737473375403,3898095.4108594465,143847531724556.38,1.263981642694347e+31,7.861547533251726e-05,3.439545199820192,0.4,0.4,c
490,1.7878718763143394e+33,237507205883.9025,0.2484489872370289,3897886.213172643,131456321281660.06,1.266090589288597e+31,7.175464174090834e-05,3.445552922830838,0.4,0.4,c
491,1.807033616574146e+33,238723865545.93494,0.22468583594569433,3897678.9453952247,118932306373423.56,1.268213042468187e+31,6.483070044140145e-05,3.451565909768363,0.4,0.4,c
492,1.8264007251797767e+33,239945832148.11487,0.2006652143119898,3897473.5853538904,106274063636004.12,1.2703491181568639e+31,5.784337090157447e-05,3.4575841697287606,0.4,0.4,c
493,1.8459754031921123e+33,241173125384.08945,0.17638438644251103,3897270.1111554727,93480154446562.19,1.2724989332649218e+31,5.079244549695297e-05,3.4636077117758406,0.4,0.4,c
494,1.8657598752622685e+33,242405765014.96777,0.1518405867841778,3897068.5011831033,80549124757964.03,1.2746626056988777e+31,4.367781595996404e-05,3.4696365449418205,0.4,0.4,c
495,1.8857563898842476e+33,243643770869.56033,0.12703101980492507,3896868.7340924293,67479504930736.055,1.2768402543712327e+31,3.649951470619657e-05,3.4756706782279614,0.4,0.4,c
496,1.9059672196505657e+33,244887162844.61887,0.10195285966613814,3896670.788807886,54269809560702.71,1.2790319992103254e+31,2.9257784132865228e-05,3.4817101206051437,0.4,0.4,c
497,1.926394661510627e+33,246135960905.0771,0.07660324988127684,3896474.644519025,40918537299383.17,1.281237961170273e+31,2.1953204864110767e-05,3.487754881014477,0.4,0.4,c
498,1.9470410370315842e+33,247390185084.29175,0.050979302942573,3896280.280676889,27424170657610.477,1.283458262241006e+31,1.458697126575482e-05,3.4938049683678707,0.4,0.4,c
499,1.967908692662276e+33,248649855484.28442,0.025078099832029722,3896087.676990445,13785175748270.08,1.2856930254583937e+31,7.1616609253247296e-06,3.4998603915486144,0.4,0.4,c
500,1.988999999999995e+33,249914992275.9839,-0.0011033118523692588,3895896.813423066,1300006.119863162,1.2879423749144635e+31,,3.5059211594119506,0.4,0.4,c
